id,label,age,region
p6588,Person,54,east
p6589,Person,66,east
p6590,Person,38,south
p6591,Person,31,central
p6592,Person,26,central
p6593,Person,31,south
p6594,Person,51,north
p6595,Person,27,south
p6596,Person,41,central
p6597,Person,65,central
p6598,Person,18,east
p6599,Person,67,central
p6600,Person,66,east
p6601,Person,77,south
p6602,Person,50,north
p6603,Person,30,central
p6604,Person,32,west
p6605,Person,61,north
p6606,Person,45,north
p6607,Person,75,north
p6608,Person,68,central
p6609,Person,36,north
p6610,Person,30,north
p6611,Person,28,west
p6612,Person,31,east
p6613,Person,66,south
p6614,Person,57,north
p6615,Person,27,north
p6616,Person,53,west
p6617,Person,27,south
p6618,Person,21,north
p6619,Person,41,west
p6620,Person,51,north
p6621,Person,69,west
p6622,Person,46,central
p6623,Person,66,west
p6624,Person,32,south
p6625,Person,46,central
p6626,Person,52,south
p6627,Person,29,south
p6628,Person,44,east
p6629,Person,38,south
p6630,Person,30,south
p6631,Person,37,south
p6632,Person,38,east
p6633,Person,64,north
p6634,Person,65,central
p6635,Person,41,west
p6636,Person,72,east
p6637,Person,65,west
p6638,Person,28,central
p6639,Person,54,south
p6640,Person,38,east
p6641,Person,60,east
p6642,Person,27,central
p6643,Person,48,west
p6644,Person,41,central
p6645,Person,51,north
p6646,Person,19,south
p6647,Person,67,north
p6648,Person,59,north
p6649,Person,57,south
p6650,Person,31,east
p6651,Person,41,west
p6652,Person,39,west
p6653,Person,50,north
p6654,Person,75,west
p6655,Person,61,north
p6656,Person,66,south
p6657,Person,59,east
p6658,Person,50,north
p6659,Person,20,east
p6660,Person,35,north
p6661,Person,35,central
p6662,Person,72,east
p6663,Person,25,east
p6664,Person,56,north
p6665,Person,44,west
p6666,Person,55,south
p6667,Person,25,east
p6668,Person,21,north
p6669,Person,42,central
p6670,Person,57,west
p6671,Person,56,east
p6672,Person,63,central
p6673,Person,20,east
p6674,Person,32,east
p6675,Person,21,north
p6676,Person,20,west
p6677,Person,66,north
p6678,Person,76,north
p6679,Person,41,west
p6680,Person,72,south
p6681,Person,66,south
p6682,Person,58,east
p6683,Person,47,central
p6684,Person,66,north
p6685,Person,75,east
p6686,Person,18,east
p6687,Person,38,central
p6688,Person,70,south
p6689,Person,74,west
p6690,Person,23,east
p6691,Person,20,central
p6692,Person,34,north
p6693,Person,50,north
p6694,Person,38,north
p6695,Person,28,south
p6696,Person,76,central
p6697,Person,19,north
p6698,Person,70,central
p6699,Person,50,west
p6700,Person,46,south
p6701,Person,67,west
p6702,Person,70,east
p6703,Person,21,central
p6704,Person,40,north
p6705,Person,35,east
p6706,Person,74,west
p6707,Person,73,east
p6708,Person,32,central
p6709,Person,70,south
p6710,Person,66,west
p6711,Person,25,central
p6712,Person,73,west
p6713,Person,37,east
p6714,Person,43,east
p6715,Person,21,central
p6716,Person,52,west
p6717,Person,53,east
p6718,Person,76,north
p6719,Person,24,central
p6720,Person,27,north
p6721,Person,35,central
p6722,Person,67,east
p6723,Person,23,west
p6724,Person,37,central
p6725,Person,27,west
p6726,Person,31,west
p6727,Person,28,south
p6728,Person,67,central
p6729,Person,35,north
p6730,Person,27,south
p6731,Person,46,central
p6732,Person,47,north
p6733,Person,71,north
p6734,Person,68,south
p6735,Person,29,south
p6736,Person,64,central
p6737,Person,35,north
p6738,Person,77,east
p6739,Person,76,north
p6740,Person,68,south
p6741,Person,34,east
p6742,Person,53,east
p6743,Person,58,west
p6744,Person,63,east
p6745,Person,19,west
p6746,Person,66,north
p6747,Person,40,central
p6748,Person,61,south
p6749,Person,77,east
p6750,Person,72,north
p6751,Person,49,east
p6752,Person,37,west
p6753,Person,74,central
p6754,Person,27,east
p6755,Person,26,west
p6756,Person,55,east
p6757,Person,49,west
p6758,Person,70,west
p6759,Person,39,east
p6760,Person,43,east
p6761,Person,58,east
p6762,Person,33,west
p6763,Person,65,east
p6764,Person,67,east
p6765,Person,21,west
p6766,Person,51,east
p6767,Person,38,central
p6768,Person,68,north
p6769,Person,37,east
p6770,Person,60,east
p6771,Person,52,east
p6772,Person,18,east
p6773,Person,73,south
p6774,Person,63,south
p6775,Person,43,north
p6776,Person,60,west
p6777,Person,64,south
p6778,Person,64,south
p6779,Person,19,west
p6780,Person,71,central
p6781,Person,63,east
p6782,Person,46,central
p6783,Person,32,east
p6784,Person,55,west
p6785,Person,62,south
p6786,Person,77,north
p6787,Person,43,north
p6788,Person,18,central
p6789,Person,75,west
p6790,Person,38,east
p6791,Person,20,north
p6792,Person,62,east
p6793,Person,61,east
p6794,Person,39,central
p6795,Person,36,south
p6796,Person,41,central
p6797,Person,66,central
p6798,Person,26,east
p6799,Person,51,central
p6800,Person,54,east
p6801,Person,18,west
p6802,Person,32,south
p6803,Person,42,south
p6804,Person,49,west
p6805,Person,52,west
p6806,Person,70,east
p6807,Person,64,east
p6808,Person,67,central
p6809,Person,50,south
p6810,Person,39,west
p6811,Person,55,west
p6812,Person,68,east
p6813,Person,33,south
p6814,Person,66,west
p6815,Person,54,south
p6816,Person,52,east
p6817,Person,28,west
p6818,Person,64,central
p6819,Person,34,east
p6820,Person,68,north
p6821,Person,73,north
p6822,Person,48,west
p6823,Person,71,west
p6824,Person,31,south
p6825,Person,59,west
p6826,Person,73,north
p6827,Person,63,central
p6828,Person,69,north
p6829,Person,65,east
p6830,Person,31,south
p6831,Person,59,central
p6832,Person,47,south
p6833,Person,46,central
p6834,Person,20,central
p6835,Person,64,south
p6836,Person,38,north
p6837,Person,63,west
p6838,Person,35,west
p6839,Person,41,east
p6840,Person,48,north
p6841,Person,38,central
p6842,Person,34,central
p6843,Person,41,east
p6844,Person,64,east
p6845,Person,55,north
p6846,Person,71,east
p6847,Person,62,south
p6848,Person,61,east
p6849,Person,66,north
p6850,Person,44,central
p6851,Person,34,north
p6852,Person,43,north
p6853,Person,42,north
p6854,Person,70,central
p6855,Person,66,central
p6856,Person,21,south
p6857,Person,20,west
p6858,Person,55,north
p6859,Person,49,west
p6860,Person,27,south
p6861,Person,77,north
p6862,Person,45,west
p6863,Person,46,west
p6864,Person,33,west
p6865,Person,58,central
p6866,Person,50,central
p6867,Person,49,central
p6868,Person,31,north
p6869,Person,18,east
p6870,Person,63,east
p6871,Person,21,north
p6872,Person,56,south
p6873,Person,49,central
p6874,Person,27,central
p6875,Person,66,east
p6876,Person,28,south
p6877,Person,66,east
p6878,Person,22,west
p6879,Person,62,south
p6880,Person,31,central
p6881,Person,60,east
p6882,Person,18,west
p6883,Person,31,south
p6884,Person,43,north
p6885,Person,46,east
p6886,Person,72,east
p6887,Person,18,north
p6888,Person,63,west
p6889,Person,19,south
p6890,Person,69,north
p6891,Person,35,north
p6892,Person,66,central
p6893,Person,65,north
p6894,Person,54,central
p6895,Person,41,west
p6896,Person,33,central
p6897,Person,21,west
p6898,Person,75,south
p6899,Person,58,south
p6900,Person,77,west
p6901,Person,71,west
p6902,Person,28,east
p6903,Person,37,south
p6904,Person,21,east
p6905,Person,47,east
p6906,Person,28,north
p6907,Person,34,west
p6908,Person,59,west
p6909,Person,45,central
p6910,Person,18,west
p6911,Person,48,central
p6912,Person,64,central
p6913,Person,57,central
p6914,Person,38,north
p6915,Person,60,south
p6916,Person,18,central
p6917,Person,76,central
p6918,Person,61,central
p6919,Person,39,east
p6920,Person,35,west
p6921,Person,53,north
p6922,Person,74,north
p6923,Person,51,west
p6924,Person,44,south
p6925,Person,21,south
p6926,Person,19,south
p6927,Person,24,east
p6928,Person,63,west
p6929,Person,61,central
p6930,Person,36,north
p6931,Person,71,south
p6932,Person,58,central
p6933,Person,26,north
p6934,Person,20,east
p6935,Person,66,east
p6936,Person,50,south
p6937,Person,40,west
p6938,Person,55,east
p6939,Person,56,east
p6940,Person,29,west
p6941,Person,59,south
p6942,Person,68,east
p6943,Person,30,east
p6944,Person,19,west
p6945,Person,28,west
p6946,Person,18,east
p6947,Person,65,central
p6948,Person,56,central
p6949,Person,65,north
p6950,Person,61,central
p6951,Person,43,west
p6952,Person,66,north
p6953,Person,36,west
p6954,Person,20,east
p6955,Person,43,central
p6956,Person,71,central
p6957,Person,18,west
p6958,Person,56,south
p6959,Person,69,east
p6960,Person,45,east
p6961,Person,62,south
p6962,Person,30,west
p6963,Person,37,south
p6964,Person,39,central
p6965,Person,19,west
p6966,Person,70,north
p6967,Person,61,south
p6968,Person,23,north
p6969,Person,71,east
p6970,Person,44,central
p6971,Person,57,east
p6972,Person,62,east
p6973,Person,39,central
p6974,Person,64,north
p6975,Person,22,north
p6976,Person,43,east
p6977,Person,72,south
p6978,Person,45,south
p6979,Person,62,south
p6980,Person,26,east
p6981,Person,39,south
p6982,Person,53,south
p6983,Person,63,east
p6984,Person,61,west
p6985,Person,67,south
p6986,Person,72,south
p6987,Person,59,south
p6988,Person,76,south
p6989,Person,45,west
p6990,Person,18,east
p6991,Person,67,west
p6992,Person,21,west
p6993,Person,66,central
p6994,Person,36,west
p6995,Person,39,south
p6996,Person,41,north
p6997,Person,68,east
p6998,Person,18,north
p6999,Person,26,east
p7000,Person,41,west
p7001,Person,33,west
p7002,Person,55,east
p7003,Person,64,central
p7004,Person,51,west
p7005,Person,54,east
p7006,Person,65,south
p7007,Person,55,south
p7008,Person,21,north
p7009,Person,69,east
p7010,Person,23,east
p7011,Person,66,north
p7012,Person,48,east
p7013,Person,29,north
p7014,Person,72,east
p7015,Person,23,north
p7016,Person,74,south
p7017,Person,32,central
p7018,Person,61,east
p7019,Person,55,east
p7020,Person,71,central
p7021,Person,18,south
p7022,Person,54,east
p7023,Person,49,east
p7024,Person,38,east
p7025,Person,25,south
p7026,Person,57,north
p7027,Person,21,west
p7028,Person,56,north
p7029,Person,54,west
p7030,Person,32,east
p7031,Person,53,west
p7032,Person,60,south
p7033,Person,40,east
p7034,Person,37,north
p7035,Person,45,central
p7036,Person,18,north
p7037,Person,51,central
p7038,Person,67,east
p7039,Person,42,west
p7040,Person,65,east
p7041,Person,53,central
p7042,Person,75,east
p7043,Person,40,west
p7044,Person,60,south
p7045,Person,65,central
p7046,Person,52,west
p7047,Person,35,central
p7048,Person,74,south
p7049,Person,72,west
p7050,Person,67,north
p7051,Person,26,south
p7052,Person,30,south
p7053,Person,59,south
p7054,Person,50,south
p7055,Person,74,central
p7056,Person,34,south
p7057,Person,40,south
p7058,Person,70,south
p7059,Person,19,central
p7060,Person,54,north
p7061,Person,36,east
p7062,Person,23,north
p7063,Person,61,central
p7064,Person,40,north
p7065,Person,25,south
p7066,Person,65,south
p7067,Person,52,west
p7068,Person,72,south
p7069,Person,58,north
p7070,Person,19,central
p7071,Person,68,east
p7072,Person,33,east
p7073,Person,43,central
p7074,Person,38,west
p7075,Person,58,central
p7076,Person,27,north
p7077,Person,65,east
p7078,Person,42,north
p7079,Person,39,east
p7080,Person,60,south
p7081,Person,73,east
p7082,Person,32,east
p7083,Person,27,south
p7084,Person,68,central
p7085,Person,71,north
p7086,Person,47,north
p7087,Person,27,south
p7088,Person,43,west
p7089,Person,23,east
p7090,Person,77,south
p7091,Person,57,west
p7092,Person,29,west
p7093,Person,70,south
p7094,Person,31,west
p7095,Person,52,east
p7096,Person,39,central
p7097,Person,57,west
p7098,Person,63,east
p7099,Person,37,west
p7100,Person,57,east
p7101,Person,50,south
p7102,Person,40,north
p7103,Person,41,west
p7104,Person,18,west
p7105,Person,20,east
p7106,Person,45,central
p7107,Person,30,north
p7108,Person,19,north
p7109,Person,60,east
p7110,Person,44,north
p7111,Person,51,north
p7112,Person,67,east
p7113,Person,45,central
p7114,Person,32,west
p7115,Person,32,east
p7116,Person,59,north
p7117,Person,41,south
p7118,Person,51,north
p7119,Person,26,east
p7120,Person,34,west
p7121,Person,73,east
p7122,Person,27,north
p7123,Person,29,north
p7124,Person,21,south
p7125,Person,45,central
p7126,Person,56,central
p7127,Person,39,west
p7128,Person,68,central
p7129,Person,22,west
p7130,Person,43,north
p7131,Person,27,central
p7132,Person,47,west
p7133,Person,25,south
p7134,Person,32,west
p7135,Person,43,central
p7136,Person,36,central
p7137,Person,75,north
p7138,Person,50,east
p7139,Person,18,south
p7140,Person,34,central
p7141,Person,68,north
p7142,Person,40,north
p7143,Person,62,north
p7144,Person,28,west
p7145,Person,53,central
p7146,Person,65,central
p7147,Person,29,west
p7148,Person,34,west
p7149,Person,52,central
p7150,Person,56,south
p7151,Person,63,east
p7152,Person,26,west
p7153,Person,55,south
p7154,Person,39,east
p7155,Person,23,west
p7156,Person,41,central
p7157,Person,54,east
p7158,Person,68,north
p7159,Person,24,south
p7160,Person,31,south
p7161,Person,45,south
p7162,Person,41,south
p7163,Person,76,central
p7164,Person,48,east
p7165,Person,77,west
p7166,Person,42,central
p7167,Person,52,central
p7168,Person,36,east
p7169,Person,41,south
p7170,Person,43,west
p7171,Person,18,west
p7172,Person,50,north
p7173,Person,60,north
p7174,Person,24,west
p7175,Person,36,north
p7176,Person,30,east
p7177,Person,29,south
p7178,Person,22,south
p7179,Person,62,north
p7180,Person,68,east
p7181,Person,46,north
p7182,Person,65,north
p7183,Person,19,west
p7184,Person,72,east
p7185,Person,58,central
p7186,Person,55,east
p7187,Person,76,east
p7188,Person,25,east
p7189,Person,73,central
p7190,Person,51,east
p7191,Person,20,central
p7192,Person,57,south
p7193,Person,54,north
p7194,Person,62,north
p7195,Person,56,west
p7196,Person,49,east
p7197,Person,34,south
p7198,Person,27,east
p7199,Person,18,west
p7200,Person,73,east
p7201,Person,19,central
p7202,Person,49,north
p7203,Person,19,west
p7204,Person,51,south
p7205,Person,44,north
p7206,Person,37,north
p7207,Person,35,north
p7208,Person,59,east
p7209,Person,44,west
p7210,Person,39,south
p7211,Person,70,west
p7212,Person,18,west
p7213,Person,24,east
p7214,Person,73,north
p7215,Person,34,east
p7216,Person,38,central
p7217,Person,56,north
p7218,Person,73,central
p7219,Person,73,west
p7220,Person,44,north
p7221,Person,39,central
p7222,Person,25,east
p7223,Person,37,south
p7224,Person,41,south
p7225,Person,61,west
p7226,Person,26,west
p7227,Person,41,north
p7228,Person,22,east
p7229,Person,41,south
p7230,Person,31,east
p7231,Person,59,south
p7232,Person,74,central
p7233,Person,27,south
p7234,Person,68,central
p7235,Person,30,north
p7236,Person,42,central
p7237,Person,53,central
p7238,Person,26,east
p7239,Person,35,south
p7240,Person,22,east
p7241,Person,35,north
p7242,Person,31,east
p7243,Person,21,west
p7244,Person,49,south
p7245,Person,69,north
p7246,Person,55,west
p7247,Person,58,south
p7248,Person,33,west
p7249,Person,33,central
p7250,Person,68,north
p7251,Person,25,north
p7252,Person,63,central
p7253,Person,61,south
p7254,Person,72,north
p7255,Person,55,east
p7256,Person,30,west
p7257,Person,73,west
p7258,Person,43,east
p7259,Person,36,north
p7260,Person,77,west
p7261,Person,23,west
p7262,Person,36,central
p7263,Person,56,east
p7264,Person,44,north
p7265,Person,48,south
p7266,Person,64,central
p7267,Person,32,east
p7268,Person,38,south
p7269,Person,21,west
p7270,Person,22,east
p7271,Person,74,west
p7272,Person,22,south
p7273,Person,39,south
p7274,Person,42,north
p7275,Person,20,west
p7276,Person,35,south
p7277,Person,33,west
p7278,Person,18,east
p7279,Person,49,west
p7280,Person,54,south
p7281,Person,32,central
p7282,Person,64,east
p7283,Person,56,south
p7284,Person,62,south
p7285,Person,65,south
p7286,Person,24,east
p7287,Person,48,central
p7288,Person,47,west
p7289,Person,30,east
p7290,Person,44,east
p7291,Person,27,central
p7292,Person,30,central
p7293,Person,50,central
p7294,Person,28,east
p7295,Person,65,north
p7296,Person,64,west
p7297,Person,70,south
p7298,Person,61,central
p7299,Person,63,north
p7300,Person,50,west
p7301,Person,74,east
p7302,Person,41,north
p7303,Person,31,west
p7304,Person,22,west
p7305,Person,38,south
p7306,Person,76,west
p7307,Person,45,east
p7308,Person,32,east
p7309,Person,40,west
p7310,Person,30,central
p7311,Person,42,east
p7312,Person,43,north
p7313,Person,56,south
p7314,Person,35,central
p7315,Person,53,east
p7316,Person,21,central
p7317,Person,40,east
p7318,Person,55,south
p7319,Person,65,north
p7320,Person,70,north
p7321,Person,22,west
p7322,Person,50,west
p7323,Person,57,west
p7324,Person,37,east
p7325,Person,75,south
p7326,Person,53,south
p7327,Person,60,north
p7328,Person,36,west
p7329,Person,75,east
p7330,Person,49,central
p7331,Person,30,central
p7332,Person,61,west
p7333,Person,59,north
p7334,Person,52,west
p7335,Person,35,central
p7336,Person,42,west
p7337,Person,18,north
p7338,Person,29,south
p7339,Person,77,south
p7340,Person,33,north
p7341,Person,70,south
p7342,Person,30,south
p7343,Person,25,east
p7344,Person,71,central
p7345,Person,73,south
p7346,Person,29,south
p7347,Person,35,east
p7348,Person,33,central
p7349,Person,39,north
p7350,Person,71,central
p7351,Person,25,north
p7352,Person,38,south
p7353,Person,68,west
p7354,Person,56,east
p7355,Person,34,north
p7356,Person,36,central
p7357,Person,70,central
p7358,Person,28,west
p7359,Person,59,west
p7360,Person,46,west
p7361,Person,70,north
p7362,Person,32,south
p7363,Person,73,east
